datetime,route_id,inflow_count,outflow_count,temperature,precip_flag,route_length_km,num_stops,route_type,zone
2023-03-02 00:00:00,KAR_R00,45,64,-7.75,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 01:00:00,KAR_R00,55,41,-5.23,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 02:00:00,KAR_R00,70,50,0.52,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 03:00:00,KAR_R00,52,64,-6.38,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 04:00:00,KAR_R00,74,47,-4.43,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 05:00:00,KAR_R00,64,68,-1.93,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 06:00:00,KAR_R00,64,58,-1.72,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 07:00:00,KAR_R00,74,58,-4.41,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 08:00:00,KAR_R00,195,68,-1.19,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 09:00:00,KAR_R00,158,179,-8.51,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 10:00:00,KAR_R00,155,145,-3.04,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 11:00:00,KAR_R00,109,142,0.36,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 12:00:00,KAR_R00,85,100,-0.15,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 13:00:00,KAR_R00,67,78,-3.14,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 14:00:00,KAR_R00,67,61,1.46,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 15:00:00,KAR_R00,70,61,-3.81,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 16:00:00,KAR_R00,65,64,-0.88,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 17:00:00,KAR_R00,62,59,-3.83,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 18:00:00,KAR_R00,158,57,-1.95,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 19:00:00,KAR_R00,136,145,-6.51,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 20:00:00,KAR_R00,125,125,-1.27,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 21:00:00,KAR_R00,105,115,-4.4,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 22:00:00,KAR_R00,79,96,-1.24,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-02 23:00:00,KAR_R00,66,72,1.05,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 00:00:00,KAR_R00,67,60,-1.64,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 01:00:00,KAR_R00,70,61,-0.52,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 02:00:00,KAR_R00,55,64,-2.43,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 03:00:00,KAR_R00,70,50,-1.86,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 04:00:00,KAR_R00,68,64,-4.85,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 05:00:00,KAR_R00,67,62,-3.09,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 06:00:00,KAR_R00,54,61,-6.24,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 07:00:00,KAR_R00,58,49,-5.11,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 08:00:00,KAR_R00,192,53,-4.78,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 09:00:00,KAR_R00,149,176,-6.24,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 10:00:00,KAR_R00,153,137,0.75,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 11:00:00,KAR_R00,83,141,-9.69,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 12:00:00,KAR_R00,67,76,-3.74,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 13:00:00,KAR_R00,72,61,-3.21,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 14:00:00,KAR_R00,74,66,-3.42,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 15:00:00,KAR_R00,67,68,0.7,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 16:00:00,KAR_R00,63,61,-3.73,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 17:00:00,KAR_R00,57,58,-6.03,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 18:00:00,KAR_R00,145,52,-6.61,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 19:00:00,KAR_R00,158,133,-1.3,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 20:00:00,KAR_R00,142,145,-3.98,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 21:00:00,KAR_R00,76,130,-7.2,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 22:00:00,KAR_R00,89,70,-0.9,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-03 23:00:00,KAR_R00,53,82,-5.34,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 00:00:00,KAR_R00,58,48,2.09,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 01:00:00,KAR_R00,55,53,-2.02,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 02:00:00,KAR_R00,51,50,0.9,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 03:00:00,KAR_R00,43,47,-5.67,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 04:00:00,KAR_R00,51,39,0.16,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 05:00:00,KAR_R00,59,47,1.58,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 06:00:00,KAR_R00,50,54,-3.36,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 07:00:00,KAR_R00,58,46,-3.84,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 08:00:00,KAR_R00,178,53,-2.88,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 09:00:00,KAR_R00,165,164,0.63,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 10:00:00,KAR_R00,122,152,0.71,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 11:00:00,KAR_R00,93,112,-4.59,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 12:00:00,KAR_R00,73,85,-1.03,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 13:00:00,KAR_R00,45,67,-5.66,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 14:00:00,KAR_R00,53,41,-3.15,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 15:00:00,KAR_R00,44,48,-5.47,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 16:00:00,KAR_R00,46,40,1.9,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 17:00:00,KAR_R00,55,42,-2.63,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 18:00:00,KAR_R00,100,50,-6.38,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 19:00:00,KAR_R00,114,92,-3.16,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 20:00:00,KAR_R00,71,105,-5.12,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 21:00:00,KAR_R00,81,65,-0.24,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 22:00:00,KAR_R00,69,74,-3.78,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-04 23:00:00,KAR_R00,62,63,0.59,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 00:00:00,KAR_R00,50,57,1.56,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 01:00:00,KAR_R00,32,46,-10.08,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 02:00:00,KAR_R00,49,29,-1.39,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 03:00:00,KAR_R00,47,45,-2.41,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 04:00:00,KAR_R00,45,43,-4.6,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 05:00:00,KAR_R00,45,41,4.25,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 06:00:00,KAR_R00,31,41,-5.57,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 07:00:00,KAR_R00,51,28,-3.02,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 08:00:00,KAR_R00,107,47,-5.44,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 09:00:00,KAR_R00,94,98,-8.22,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 10:00:00,KAR_R00,91,86,-2.8,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 11:00:00,KAR_R00,83,83,-3.65,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 12:00:00,KAR_R00,58,76,-1.78,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 13:00:00,KAR_R00,56,53,0.13,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 14:00:00,KAR_R00,44,51,-1.15,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 15:00:00,KAR_R00,41,40,-6.84,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 16:00:00,KAR_R00,46,37,-3.16,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 17:00:00,KAR_R00,35,42,-8.17,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 18:00:00,KAR_R00,101,32,-7.07,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 19:00:00,KAR_R00,72,93,-8.71,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 20:00:00,KAR_R00,98,66,0.67,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 21:00:00,KAR_R00,72,90,-0.56,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 22:00:00,KAR_R00,50,66,-5.68,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-05 23:00:00,KAR_R00,42,46,-5.61,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 00:00:00,KAR_R00,62,38,-0.21,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 01:00:00,KAR_R00,62,57,-2.75,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 02:00:00,KAR_R00,54,57,-5.9,0,23.875736322809505,16,suburban_feeder,zone_3
